iter	MultiClass
297	0.05764657614
298	0.05754897136
299	0.05741324229
300	0.05729273115
301	0.0571990163
302	0.05703106884
303	0.05696807902
304	0.05687163223
305	0.0566606163
306	0.0565353017
307	0.0564295456
308	0.05630805517
309	0.05618281713
310	0.05603275225
311	0.05597065386
312	0.05586397871
313	0.05570691821
314	0.05558696297
315	0.05551255078
316	0.05539368243
317	0.05529940839
318	0.05511543685
319	0.05495611208
320	0.0547951279
321	0.05448912213
322	0.05441586924
323	0.05433169365
324	0.05422559645
325	0.05400430191
326	0.05385363122
327	0.05374957806
328	0.05366927821
329	0.05358458559
330	0.05347762932
331	0.05339984714
332	0.05325897918
333	0.05314785335
334	0.05306967981
335	0.0528983936
336	0.05284718805
337	0.05272511432
338	0.05263702028
339	0.05252288863
340	0.05242585407
341	0.05239016833
342	0.05229741378
343	0.05225028009
344	0.05200267087
345	0.05194776482
346	0.05182251195
347	0.05174821609
348	0.05153308331
349	0.05140506831
350	0.05128773193
351	0.05121259066
352	0.05109485091
353	0.05099365336
354	0.05087768027
355	0.05075011341
356	0.05061345999
357	0.05050824691
358	0.05044815
359	0.05039215457
360	0.05027554268
361	0.05023671018
362	0.05007468711
363	0.04996791189
364	0.04985072125
365	0.04965238858
366	0.04957629201
367	0.04947960833
368	0.04940319381
369	0.04926476354
370	0.04913960834
371	0.04904108683
372	0.04889362921
373	0.04880644086
374	0.0487351022
375	0.04862420022
376	0.04842966389
377	0.04831021073
378	0.04821544629
379	0.04809086754
380	0.04797036756
381	0.0478532095
382	0.04777233369
383	0.04772941807
384	0.04766506019
385	0.04753806599
386	0.04734572183
387	0.04725832622
388	0.0471722391
389	0.04702684802
390	0.04689680676
391	0.04675498084
392	0.04671431047
393	0.04661877262
394	0.04652594365
395	0.04643475351
396	0.04632901603
397	0.04627297207
398	0.04618789139
399	0.04608719151
400	0.04596514738
401	0.04589074797
402	0.04579623567
403	0.04570733886
404	0.04563863759
405	0.0455649748
406	0.04545127384
407	0.04531963114
408	0.04511145897
409	0.04505085783
410	0.04498217264
411	0.04494171806
412	0.04489092652
413	0.04479675016
414	0.04472434988
415	0.04464483512
416	0.04457934268
417	0.0445121164
418	0.04441002835
419	0.04435071561
420	0.04423825899
421	0.04416224219
422	0.0440364053
423	0.0439102155
424	0.04383883278
425	0.04373748102
426	0.04361125371
427	0.04344827369
428	0.04338382397
429	0.04333247764
430	0.04326200295
431	0.04309888618
432	0.04301330332
433	0.04294748223
434	0.04288031387
435	0.04280715762
436	0.04273021712
437	0.04265375367
438	0.04254002791
439	0.04246293095
440	0.04236055887
441	0.04230039576
442	0.04218797641
443	0.042102062
444	0.04202627919
445	0.04199009446
446	0.04193163039
447	0.04181985822
448	0.04175536982
449	0.04170008158
450	0.04158344211
451	0.04154043231
452	0.04146695691
453	0.04137505654
454	0.04132904925
455	0.04126813264
456	0.04119914814
457	0.04109629689
458	0.04098755686
459	0.04094751513
460	0.04090580727
461	0.04083941517
462	0.04079289538
463	0.04070801318
464	0.04062592204
465	0.04057619432
466	0.04052936824
467	0.04044892269
468	0.04034928899
469	0.040214874
470	0.04016577471
471	0.04011713869
472	0.04005076095
473	0.03999416142
474	0.03990214188
475	0.03983225
476	0.03975086769
477	0.03969300137
478	0.03962986251
479	0.03955257275
480	0.03948367884
481	0.03940700441
482	0.03933386477
483	0.03925538693
484	0.03916989147
485	0.03908087704
486	0.03903918356
487	0.03896588224
488	0.03892262556
489	0.03883963482
490	0.03879194704
491	0.03872795323
492	0.03867250401
493	0.03856062682
494	0.03850095069
495	0.03843713338
496	0.03834177724
497	0.03830364022
498	0.03825492151
499	0.03819709198
500	0.03813958509
501	0.03805009121
502	0.03794767431
503	0.03792689008
504	0.03787130491
505	0.03776262735
506	0.03770666943
507	0.03761622639
508	0.03756005948
509	0.03749020502
510	0.03745030642
511	0.03738297463
512	0.0373304552
513	0.03727663093
514	0.03719983908
515	0.03711377474
516	0.03704588185
517	0.03698583445
518	0.03683951461
519	0.03672270222
520	0.03659895685
521	0.03653217205
522	0.03644706058
523	0.03633461162
524	0.03628314111
525	0.0362370709
526	0.03619183767
527	0.03615524175
528	0.03610327787
529	0.0360328376
530	0.03591033776
531	0.03587200233
532	0.03579587926
533	0.03569621165
534	0.03565184795
535	0.03559876914
536	0.03551625485
537	0.03544730582
538	0.03541198768
539	0.03534793107
540	0.03525982175
541	0.03521721225
542	0.03515147496
543	0.03511784911
544	0.03505342304
545	0.03501585513
546	0.03495381237
547	0.03488941296
548	0.03480494924
549	0.03468870253
550	0.03460526492
551	0.03446057189
552	0.03437930898
553	0.03429747493
554	0.03423965609
555	0.0341947889
556	0.03407889622
557	0.03402355805
558	0.03389217379
559	0.03383817269
560	0.03376344741
561	0.033673469
562	0.03363316617
563	0.03355116038
564	0.03344048542
565	0.03338148318
566	0.03331212053
567	0.03325460614
568	0.0332245876
569	0.03316224381
570	0.03310900074
571	0.03301590554
572	0.03296305968
573	0.03286373719
574	0.03280234093
575	0.03271237483
576	0.03267907547
577	0.03262778605
578	0.03253257652
579	0.0325062829
580	0.0324525324
581	0.03240620895
582	0.03236229384
583	0.03232380907
584	0.03228384155
585	0.03223972539
586	0.03215125658
587	0.03207947329
588	0.03203043304
589	0.03197060951
590	0.03189451624
591	0.03181881931
592	0.03173224695
593	0.03160409938
594	0.03155685282
595	0.03150219844
596	0.03144081558
597	0.03141683818
598	0.03134930489
599	0.03127076204
600	0.03122699344
601	0.03114980465
602	0.031072531
603	0.03100063212
604	0.0309544354
605	0.03090449602
606	0.03084409218
607	0.03078791723
608	0.03073384662
609	0.03068239179
610	0.03064924699
611	0.03057266
612	0.03050062532
613	0.03046739235
614	0.03042617177
615	0.03038192547
616	0.03032585308
617	0.03028967217
618	0.03024470099
619	0.03020921815
620	0.03015078019
621	0.03007517172
622	0.0300330343
623	0.02998703652
624	0.02993124143
625	0.0298348734
626	0.02980115284
627	0.02973184582
628	0.02969283123
629	0.02967446735
630	0.02963101379
631	0.0295993739
632	0.02953931801
633	0.0294729702
634	0.02940948737
635	0.02931652345
636	0.0292787169
637	0.02920869048
638	0.02918274823
639	0.02910888108
640	0.02907607566
641	0.02902553157
642	0.02896009783
643	0.0289054974
644	0.02884909202
645	0.02879803272
646	0.02876132901
647	0.0287059734
648	0.02866929463
649	0.02864310169
650	0.02857846671
651	0.02852425749
652	0.02847396549
653	0.02837344008
654	0.02832521796
655	0.02827347906
656	0.02825409791
657	0.02820757004
658	0.02814941123
659	0.02811300536
660	0.02807074939
661	0.0280383853
662	0.02795939276
663	0.02793614504
664	0.02788967529
665	0.02785983796
666	0.0278245925
667	0.0277915321
668	0.0277449484
669	0.02771724568
670	0.0276119494
671	0.02754165656
672	0.0274758013
673	0.02743480389
674	0.02739783637
675	0.02734471366
676	0.02729730555
677	0.02725084436
678	0.02720592937
679	0.02718664176
680	0.02715255307
681	0.02712453106
682	0.02708534687
683	0.02704457173
684	0.02701195397
685	0.0269665986
686	0.02691796878
687	0.02686941087
688	0.0268403651
689	0.02677329492
690	0.02671171531
691	0.02663466442
692	0.02658419225
693	0.02655105738
694	0.0265065519
695	0.02640522581
696	0.02633191457
697	0.02630106639
698	0.02627855011
699	0.02623550144
700	0.02619302664
701	0.02615997947
702	0.02610545752
703	0.02608327729
704	0.02606363163
705	0.02601917473
706	0.02598723915
707	0.02595674365
708	0.02591123126
709	0.025855136
710	0.02583428668
711	0.02578123392
712	0.02571797789
713	0.02569043395
714	0.02565229257
715	0.02561292882
716	0.02559441608
717	0.02556238808
718	0.02550746911
719	0.02547374208
720	0.02543921415
721	0.02539410103
722	0.02536638901
723	0.02533521825
724	0.02531427991
725	0.02529475757
726	0.02524833111
727	0.02521288354
728	0.02518257188
729	0.02511014569
730	0.0250673126
731	0.02500818546
732	0.02498307937
733	0.02493051117
734	0.02489750255
735	0.02485648023
736	0.02478258499
737	0.02475786127
738	0.02473728518
739	0.02471126883
740	0.02467551494
741	0.02465272775
742	0.02460737328
743	0.02459288981
744	0.02454320979
745	0.02448939525
746	0.02445591099
747	0.02441120251
748	0.02436986676
749	0.02433505574
750	0.0243034078
751	0.02427270315
752	0.0242534842
753	0.02419024449
754	0.02416686112
755	0.02412999491
756	0.02410876043
757	0.024073101
758	0.02403066353
759	0.02400926904
760	0.02398215643
761	0.02395614261
762	0.02390649047
763	0.02387627348
764	0.02385588214
765	0.02383636215
766	0.02379675827
767	0.02375245477
768	0.02371218128
769	0.02367978376
770	0.02364394559
771	0.02360665402
772	0.02357690625
773	0.02356177869
774	0.02353374179
775	0.02351596045
776	0.02348528804
777	0.02344938818
778	0.02342810999
779	0.02340973528
780	0.02337084574
781	0.02331506567
782	0.02329446361
783	0.02326594578
784	0.02320792361
785	0.02319019041
786	0.02314457545
787	0.02312371452
788	0.02308477593
789	0.02304343238
790	0.02299551082
791	0.02294726043
792	0.02290646595
793	0.02285407941
794	0.02280208901
795	0.0227753299
796	0.0227477024
797	0.02270298497
798	0.02267035549
799	0.02260413545
800	0.02256750759
801	0.02254535216
802	0.02252346171
803	0.02249120259
804	0.02246594203
805	0.0224413366
806	0.02238308552
807	0.02233037105
808	0.02230458995
809	0.02224511051
810	0.02221271647
811	0.02218129817
812	0.02214403809
813	0.02209779387
814	0.02204718921
815	0.02202409545
816	0.0219934617
817	0.02197346456
818	0.02195424546
819	0.02193445255
820	0.02190555618
821	0.02189480422
822	0.0218644521
823	0.02184485909
824	0.02178132509
825	0.02175369872
826	0.02172838071
827	0.02169166729
828	0.02167788879
829	0.02165798667
830	0.02161833418
831	0.02159402119
832	0.02157419254
833	0.02152984996
834	0.02151166652
835	0.02149695029
836	0.02147470846
837	0.02145616245
838	0.02144049341
839	0.02142054747
840	0.02139343844
841	0.02134771419
842	0.02130680253
843	0.0212887178
844	0.02127828984
845	0.02125278707
846	0.02121895569
847	0.02120012749
848	0.02117334893
849	0.02115321288
850	0.02112446334
851	0.0211026227
852	0.02107666707
853	0.02104110024
854	0.02101998051
855	0.02100216478
856	0.02097556722
857	0.0209563078
858	0.02092475385
859	0.02090297189
860	0.02088811973
861	0.0208566584
862	0.0208220911
863	0.02080780686
864	0.02077371062
865	0.02073991765
866	0.02071522474
867	0.02067895035
868	0.02064538456
869	0.02061276608
870	0.02059813381
871	0.02054017512
872	0.02051714765
873	0.02047006589
874	0.02044805081
875	0.02041829346
876	0.02037281047
877	0.02034126472
878	0.02031811828
879	0.02028212127
880	0.02023033084
881	0.02021260524
882	0.02019780016
883	0.02016936587
884	0.02015742677
885	0.02013218554
886	0.020100972
887	0.02006746664
888	0.02004732206
889	0.02002751013
890	0.02001327648
891	0.01998650498
892	0.0199677564
893	0.01995346618
894	0.01992985476
895	0.01990850595
896	0.01988212756
897	0.01983934345
898	0.01982565752
899	0.01980801235
900	0.01977429772
901	0.01974728783
902	0.01973380741
903	0.01968593761
904	0.01966439004
905	0.01963653568
906	0.01958768053
907	0.01956252029
908	0.01953461218
909	0.01952386874
910	0.01948622823
911	0.01946094625
912	0.01943862601
913	0.01942728099
914	0.01941337175
915	0.01938733681
916	0.01936961769
917	0.01934657162
918	0.01929185517
919	0.01926215867
920	0.01924058123
921	0.01922613989
922	0.01918510164
923	0.01914855452
924	0.01913281081
925	0.01910759713
926	0.01907935773
927	0.01906069907
928	0.01902478426
929	0.01900552285
930	0.01897375886
931	0.01895560252
932	0.01894059122
933	0.01891645451
934	0.01888922294
935	0.0188656205
936	0.0188431376
937	0.0188166753
938	0.01879910934
939	0.01878291472
940	0.01876011669
941	0.01872520069
942	0.01869955615
943	0.01868812831
944	0.01867358354
945	0.01864560631
946	0.01862457019
947	0.01859569772
948	0.01856518548
949	0.01852532235
950	0.01851546074
951	0.0184987054
952	0.01848142164
953	0.01846652016
954	0.0184531951
955	0.01842886637
956	0.01840877252
957	0.01837776538
958	0.01836383922
959	0.01835312289
960	0.01831959952
961	0.01830422877
962	0.01828088435
963	0.01826196963
964	0.01823486194
965	0.01819862507
966	0.01818395904
967	0.0181536139
968	0.01813788137
969	0.01811279779
970	0.01809332537
971	0.01807543869
972	0.01805337426
973	0.01803490147
974	0.01801295997
975	0.01798230803
976	0.01796554891
977	0.01794656236
978	0.01793340625
979	0.01792218264
980	0.01789274204
981	0.01787441911
982	0.01784543057
983	0.01783828572
984	0.01781746809
985	0.01779719502
986	0.01775322232
987	0.01773322744
988	0.01771049061
989	0.01769363312
990	0.01766806715
991	0.01763871472
992	0.01762055014
993	0.01760159986
994	0.01758216793
995	0.01756533714
996	0.01755605573
997	0.01753328528
998	0.01751813592
999	0.01749912652
